nsYMD,KOSPI,KOSDAQ,PORT_ASSET,P_return,Q_return,PORT_return,P_DD,Q_DD,PORT_DD,P-PORT_DD,Q-PORT_DD
20090403,1276.97,439.84,109391885,,,,,,,,
20090406,1283.75,439.16,111602346,,,,,,,,
20090407,1297.85,447.94,113382488,,,,,,,,
20090408,1300.1,458.57,112943132,,,,,,,,
20090409,1262.07,460.83,117277149,,,,,,,,
20090410,1316.35,481.45,118344375,,,,,,,,
20090413,1336.04,493.26,122383099,,,,,,,,
20090414,1338.26,507.23,123265297,,,,,,,,
20090415,1342.63,508.68,123511016,,,,,,,,
20090416,1333.09,502.2,128474755,,,,,,,,
20090417,1336.72,497.52,124897174,,,,,,,,
20090420,1329,483.8,127065865,,,,,,,,
20090421,1336.39,491.94,129533183,,,,,,,,
20090422,1336.81,497.19,132450685,,,,,,,,
20090423,1356.02,509.9,132299645,,,,,,,,
20090424,1368.8,514.09,130910135,,,,,,,,
20090427,1354.1,507.5,129511231,,,,,,,,
20090428,1339.83,505.97,122957457,,,,,,,,
20090429,1300.24,479.37,125258608,,,,,,,,
20090430,1338.42,494.47,127870842,,,,,,,,
20090504,1369.36,500.98,131156471,,,,,,,,
20090506,1397.92,507.01,132906481,,,,,,,,
20090507,1393.45,510.02,133582768,,,,,,,,
20090508,1401.08,513.95,134166054,,,,,,,,
20090511,1412.13,517.83,137617685,,,,,,,,
20090512,1415.16,523.91,137673964,,,,,,,,
20090513,1403.51,526.18,141963428,,,,,,,,
20090514,1414.52,535.95,145126302,,,,,,,,
20090515,1380.95,536.78,146972080,,,,,,,,
20090518,1391.73,543.54,147693317,,,,,,,,
20090519,1386.68,545.01,150819647,,,,,,,,
20090520,1428.21,553.77,153156298,,,,,,,,
20090521,1435.7,562.57,154004534,,,,,,,,
20090522,1421.65,559.15,156689648,,,,,,,,
20090525,1403.75,554.09,155066866,,,,,,,,
20090526,1400.9,542.08,151441032,,,,,,,,
20090527,1372.04,536.54,146794752,,,,,,,,
20090528,1362.02,524.33,144789762,,,,,,,,
20090529,1392.17,521.11,146644952,,,,,,,,
20090601,1395.89,528.8,150457984,,,,,,,,
20090602,1415.1,539.56,151421870,,,,,,,,
20090603,1412.85,538.69,151812915,,,,,,,,
20090604,1414.89,541.25,148873069,,,,,,,,
20090605,1378.14,528,150170298,,,,,,,,
20090608,1394.71,529.11,149966335,,,,,,,,
20090609,1393.3,529.11,145783445,,,,,,,,
20090610,1371.84,517.96,147050789,,,,,,,,
20090611,1414.88,520.36,148259238,,,,,,,,
20090612,1419.39,520.6,148222435,,,,,,,,
20090615,1428.59,524.26,147003586,,,,,,,,
20090616,1412.42,519.63,146712098,,,,,,,,
20090617,1399.15,520.93,147137060,,,,,,,,
20090618,1391.17,517.37,146730452,,,,,,,,
20090619,1375.76,513.22,146536256,,,,,,,,
20090622,1383.34,510.27,148876939,,,,,,,,
20090623,1399.71,513.13,144710780,,,,,,,,
20090624,1360.54,498.03,144279426,,,,,,,,
20090625,1363.79,495,147167307,,,,,,,,
20090626,1392.73,504.03,148191819,,,,,,,,
20090629,1394.53,503.34,145677790,,,,,,,,
20090630,1388.45,491.64,145320962,,,,,,,,
20090701,1390.07,485.15,146922406,,,,,,,,
20090702,1411.66,491.17,147661198,,,,,,,,
20090703,1411.48,496,149372108,,,,,,,,
20090706,1420.04,501.82,151091242,,,,,,,,
20090707,1428.94,505.42,151705605,,,,,,,,
20090708,1434.2,508.76,151615634,,,,,,,,
20090709,1431.02,505.69,152606604,,,,,,,,
20090710,1430.89,502.8,152564847,,,,,,,,
20090713,1428.62,495.27,150621881,,,,,,,,
20090714,1378.12,476.05,152326388,,,,,,,,
20090715,1385.56,476.25,152846372,,,,,,,,
20090716,1420.86,486.67,154094677,,,,,,,,
20090717,1432.22,482.28,154482946,,,,,,,,
20090720,1440.1,485.87,155067459,,,,,,,,
20090721,1478.51,493.62,155241280,,,,,,,,
20090722,1488.99,495.91,156909476,,,,,,,,
20090723,1494.04,497.77,158269610,,,,,,,,
20090724,1496.49,497.89,159328681,,,,,,,,
20090727,1502.59,500.02,159301577,,,,,,,,
20090728,1524.05,504.65,158210966,,,,,,,,
20090729,1526.03,504.16,158746901,,,,,,,,
20090730,1524.32,501.57,160984273,,,,,,,,
20090731,1534.74,502.9,162938646,,,,,,,,
20090803,1557.29,504.35,163827197,,,,,,,,
20090804,1564.98,510.56,162696997,,,,,,,,
20090805,1566.37,508.72,162999752,,,,,,,,
20090806,1559.47,508.99,164516112,,,,,,,,
20090807,1565.04,509.26,166508773,,,,,,,,
20090810,1576,512.7,167585176,,,,,,,,
20090811,1576.11,516.7,167617660,,,,,,,,
20090812,1579.21,519.52,167982750,,,,,,,,
20090813,1565.35,522.62,167589986,,,,,,,,
20090814,1564.64,531.71,166401616,,,,,,,,
20090817,1591.41,531.12,163820900,,,,,,,,
20090818,1547.06,517.83,163722008,,,,,,,,
20090819,1550.24,511.53,163965203,,,,,,,,
20090820,1545.96,510.2,163899841,,,,,,,,
20090821,1576.39,516.77,160473856,,,,,,,,
20090824,1580.98,512.14,158984688,,,,,,,,
20090825,1612.22,511.36,157011227,,,,,,,,
20090826,1601.38,510.69,157681783,,,,,,,,
20090827,1614.12,516.96,158398805,,,,,,,,
20090828,1599.33,513.6,159868677,,,,,,,,
20090831,1607.94,520.19,158641787,,,,,,,,
20090901,1591.85,514.7,157871458,,,,,,,,
20090902,1623.06,516.27,157480012,,,,,,,,
20090903,1613.16,517.73,157128753,,,,,,,,
20090904,1613.53,516.95,157718556,,,,,,,,
20090907,1608.9,518.82,160017191,,,,,,,,
20090908,1608.57,525.61,159808029,,,,,,,,
20090909,1619.69,526.85,158851792,,,,,,,,
20090910,1607.77,520.2,159690689,,,,,,,,
20090911,1644.68,525.01,160995727,,,,,,,,
20090914,1651.7,528.26,159533831,,,,,,,,
20090915,1634.91,526.88,161797613,,,,,,,,
20090916,1653.4,531.58,164663875,,,,,,,,
20090917,1683.33,531.56,165734909,,,,,,,,
20090918,1695.47,528.13,165171485,,,,,,,,
20090921,1699.71,531.53,167964777,,,,,,,,
20090922,1695.5,533.1,169409783,,,,,,,,
20090923,1718.88,536.97,167181263,,,,,,,,
20090924,1711.47,528.98,166950694,,,,,,,,
20090925,1693.88,518.77,167237798,,,,,,,,
20090928,1691.48,516.52,166164661,,,,,,,,
20090929,1675.55,511.61,166534419,,,,,,,,
20090930,1690.05,512.2,166263222,,,,,,,,
20091001,1673.14,505.94,164891126,,,,,,,,
20091005,1644.63,502.55,163460665,,,,,,,,
20091006,1606.9,497.83,162664939,,,,,,,,
20091007,1598.44,494.42,163461270,,,,,,,,
20091008,1598,491.37,163492172,,,,,,,,
20091009,1615.46,496.96,165095630,,,,,,,,
20091012,1646.79,506.29,166165425,,,,,,,,
20091013,1639.81,510.21,164272908,,,,,,,,
20091014,1628.93,508.37,165350500,,,,,,,,
20091015,1649.09,512.04,166325087,,,,,,,,
20091016,1658.99,510.46,166254730,,,,,,,,
20091019,1640.36,508.26,166478037,,,,,,,,
20091020,1649.07,508.95,165994472,,,,,,,,
20091021,1659.15,509.76,165688683,,,,,,,,
20091022,1653.86,508.62,165217653,,,,,,,,
20091023,1630.33,503.78,165859170,,,,,,,,
20091026,1640.17,503.91,165600798,,,,,,,,
20091027,1657.11,504.77,163971619,,,,,,,,
20091028,1649.53,502.3,161056394,,,,,,,,
20091029,1609.71,488.82,158670017,,,,,,,,
20091030,1585.85,482.34,159495861,,,,,,,,
20091102,1580.69,486.46,157668550,,,,,,,,
20091103,1559.09,479.25,156634965,,,,,,,,
20091104,1549.92,478.76,157013235,,,,,,,,
20091105,1579.93,483.87,156809620,,,,,,,,
20091106,1552.24,479.46,156769676,,,,,,,,
20091109,1572.46,482.7,157969498,,,,,,,,
20091110,1576.79,484.45,158684434,,,,,,,,
20091111,1582.3,482.94,158712567,,,,,,,,
20091112,1594.82,485.62,159714880,,,,,,,,
20091113,1572.73,484.63,158908045,,,,,,,,
20091116,1571.99,481.57,157760787,,,,,,,,
20091117,1592.47,475.74,157485226,,,,,,,,
20091118,1585.98,471.95,157488994,,,,,,,,
20091119,1603.97,472.54,158427311,,,,,,,,
20091120,1620.54,475.77,160246733,,,,,,,,
20091123,1620.6,479.43,161419274,,,,,,,,
20091124,1619.05,479.8,160532789,,,,,,,,
20091125,1606.42,475.39,160508769,,,,,,,,
20091126,1611.88,476.56,161849614,,,,,,,,
20091127,1599.52,473.82,156577688,,,,,,,,
20091130,1524.5,451.67,158839536,,,,,,,,
20091201,1555.6,464.32,159966930,,,,,,,,
20091202,1569.72,469.04,162662394,,,,,,,,
20091203,1591.63,475.97,163081400,,,,,,,,
20091204,1615,480.52,163616426,,,,,,,,
20091207,1624.76,483.63,163532397,,,,,,,,
20091208,1632.65,487.04,163608611,,,,,,,,
20091209,1627.78,485.94,164570691,,,,,,,,
20091210,1634.17,486.78,165474990,,,,,,,,
20091211,1652.73,489.45,165373936,,,,,,,,
20091214,1656.9,495.21,167708715,,,,,,,,
20091215,1664.77,501.85,169886269,,,,,,,,
20091216,1665.85,503.31,172246994,,,,,,,,
20091217,1664.24,507.01,172000210,,,,,,,,
20091218,1647.84,510.1,171811991,,,,,,,,
20091221,1647.04,513.78,171352435,,,,,,,,
20091222,1644.23,518.09,172227487,,,,,,,,
20091223,1655.54,512.78,173547511,,,,,,,,
20091224,1661.35,508.44,175469216,,,,,,,,
20091228,1682.34,511.19,175773315,,,,,,,,
20091229,1685.59,506.07,174024053,,,,,,,,
20091230,1672.48,505.61,174906146,,,,,,,,
20100104,1682.77,513.57,173922580,,,,,,,,
20100105,1696.14,528.09,174040613,,,,,,,,
20100106,1690.62,533.09,173754691,,,,,,,,
20100107,1705.32,539.12,175427743,,,,,,,,
20100108,1683.45,535.52,176018238,,,,,,,,
20100111,1695.26,538.96,175568026,,,,,,,,
20100112,1694.12,540.4,174308319,,,,,,,,
20100113,1698.64,538.11,173578945,,,,,,,,
20100114,1671.41,534.46,174229615,,,,,,,,
20100115,1685.77,542.33,176306851,,,,,,,,
20100118,1701.8,549.97,178264572,,,,,,,,
20100119,1711.78,553.1,178038988,,,,,,,,
20100120,1710.22,549.14,176976406,,,,,,,,
20100121,1714.38,544.12,177827205,,,,,,,,
20100122,1722.01,549.03,176020172,,,,,,,,
20100125,1684.35,546.66,175094388,,,,,,,,
20100126,1670.2,534.22,173808948,,,,,,,,
20100127,1637.34,522.07,173330846,,,,,,,,
20100128,1625.48,516.43,173205061,,,,,,,,
20100129,1642.43,517.4,170343066,,,,,,,,
20100201,1602.43,496.57,168404059,,,,,,,,
20100202,1606.44,502,169980246,,,,,,,,
20100203,1595.81,504.69,169133611,,,,,,,,
20100204,1615.02,515.32,169543964,,,,,,,,
20100205,1616.42,516.23,166755060,,,,,,,,
20100208,1567.12,497.37,167510406,,,,,,,,
20100209,1552.79,487.41,167381927,,,,,,,,
20100210,1570.49,491.2,167669881,,,,,,,,
20100211,1570.12,491.28,169764426,,,,,,,,
20100212,1597.81,498.01,171326380,,,,,,,,
20100216,1593.66,503.88,171601196,,,,,,,,
20100217,1601.05,508.95,172036335,,,,,,,,
20100218,1627.43,515.16,172544746,,,,,,,,
20100219,1621.19,513.33,172253762,,,,,,,,
20100222,1593.9,504.39,172616676,,,,,,,,
20100223,1627.1,512.25,173555371,,,,,,,,
20100224,1628.9,513.9,173425675,,,,,,,,
20100225,1612.83,514.04,170194185,,,,,,,,
20100226,1587.51,504.63,172092610,,,,,,,,
20100302,1594.58,507.03,173527451,,,,,,,,
20100303,1615.12,507.96,174488260,,,,,,,,
20100304,1622.44,509.63,174558119,,,,,,,,
20100305,1618.2,507.59,175974226,,,,,,,,
20100308,1634.57,511.28,177428883,,,,,,,,
20100309,1660.04,517.63,176952414,,,,,,,,
20100310,1660.83,518.12,177796048,,,,,,,,
20100311,1662.24,518.67,178951313,,,,,,,,
20100312,1656.62,517.57,179372329,,,,,,,,
20100315,1662.74,519.44,179475404,,,,,,,,
20100316,1649.5,517.75,182499248,,,,,,,,
20100317,1648.01,520.88,184190751,,,,,,,,
20100318,1682.86,522.98,185471797,,,,,,,,
20100319,1675.17,524.31,187462806,,,,,,,,
20100322,1686.11,527.58,187642820,,,,,,,,
20100323,1672.67,527.07,187953906,,,,,,,,
20100324,1681.82,526.42,187263266,,,,,,,,
20100325,1681.01,519.8,188494100,,,,,,,,
20100326,1688.39,520.24,189264060,,,,,,,,
20100329,1697.72,524.66,190274356,,,,,,,,
20100330,1691.99,518.06,189709168,,,,,,,,
20100331,1700.19,518.05,191271541,,,,,,,,
20100401,1692.85,515.74,194026653,,,,,,,,
20100402,1719.17,519.19,196783311,,,,,,,,
20100405,1723.49,514.95,198578474,,,,,,,,
20100406,1724.99,505.13,200216380,,,,,,,,
20100407,1726.09,506.39,203099706,,,,,,,,
20100408,1726.6,510.9,203773758,,,,,,,,
20100409,1733.78,513.29,202330674,,,,,,,,
20100412,1724.47,512.15,200809117,,,,,,,,
20100413,1710.3,507.67,201593534,,,,,,,,
20100414,1710.59,506.53,202958339,,,,,,,,
20100415,1735.33,509.69,204774962,,,,,,,,
20100416,1743.91,508.61,204010778,,,,,,,,
20100419,1734.49,508.42,204747125,,,,,,,,
20100420,1705.3,502.7,206997678,,,,,,,,
20100421,1718.03,510.5,208876483,,,,,,,,
20100422,1747.58,515.99,211932234,,,,,,,,
20100423,1739.52,516.47,211738653,,,,,,,,
20100426,1737.03,516.51,210218696,,,,,,,,
20100427,1752.2,517.68,211792740,,,,,,,,
20100428,1749.55,519.24,209137276,,,,,,,,
20100429,1733.91,517.85,207896947,,,,,,,,
20100430,1728.42,519.21,209387158,,,,,,,,
20100503,1741.56,523.75,208772502,,,,,,,,
20100504,1721.21,519.78,211963565,,,,,,,,
20100506,1718.75,518.99,210369149,,,,,,,,
20100507,1684.71,509.23,206741568,,,,,,,,
20100510,1647.5,499.71,211281572,,,,,,,,
20100511,1677.63,512.16,214162081,,,,,,,,
20100512,1670.24,512.22,215725597,,,,,,,,
20100513,1663.03,512.13,218337088,,,,,,,,
20100514,1694.58,522.54,217286396,,,,,,,,
20100517,1695.63,524.98,212369305,,,,,,,,
20100518,1651.51,510.25,211014504,,,,,,,,
20100519,1643.24,504.52,211281814,,,,,,,,
20100520,1630.08,500.45,207400706,,,,,,,,
20100524,1600.18,481.06,209426107,,,,,,,,
20100525,1604.93,476.33,198942633,,,,,,,,
20100526,1560.83,449.96,201628343,,,,,,,,
20100527,1582.12,463,203772741,,,,,,,,
20100528,1607.5,473.32,206428704,,,,,,,,
20100531,1622.78,479.03,209717624,,,,,,,,
20100601,1641.25,489.42,210192624,,,,,,,,
20100603,1630.4,488.79,212838328,,,,,,,,
20100604,1661.84,495.74,211795770,,,,,,,,
20100607,1664.13,493.71,208411384,,,,,,,,
20100608,1637.97,483.12,212119367,,,,,,,,
20100609,1651.48,490.34,210648706,,,,,,,,
20100610,1647.22,487,211763843,,,,,,,,
20100611,1651.7,491.63,210713158,,,,,,,,
20100614,1675.34,491.25,213768513,,,,,,,,
20100615,1690.6,492.7,215581861,,,,,,,,
20100616,1690.03,495.08,215269585,,,,,,,,
20100617,1705.33,495.96,215067753,,,,,,,,
20100618,1707.92,495.18,213476303,,,,,,,,
20100621,1711.95,495.23,215191031,,,,,,,,
20100622,1739.68,498.36,215568469,,,,,,,,
20100623,1731.48,496.65,215907362,,,,,,,,
20100624,1725.82,494.95,217593836,,,,,,,,
20100625,1739.87,499.14,216154992,,,,,,,,
20100628,1729.84,498.12,216625432,,,,,,,,
20100629,1732.03,498.75,213549368,,,,,,,,
20100630,1707.76,487.54,213089354,,,,,,,,
20100701,1698.29,489.98,213986638,,,,,,,,
20100702,1686.24,489.59,215193153,,,,,,,,
20100705,1671.82,485.69,214715650,,,,,,,,
20100706,1675.37,486.15,214254314,,,,,,,,
20100707,1684.94,487.41,212900427,,,,,,,,
20100708,1675.65,486.41,214866922,,,,,,,,
20100709,1698.64,488.96,216906703,,,,,,,,
20100712,1723.01,492.15,223022187,,,,,,,,
20100713,1734.05,496.7,223802955,,,,,,,,
20100714,1735.08,497.79,224987070,,,,,,,,
20100715,1758.01,499.97,225520836,,,,,,,,
20100716,1751.29,501.73,224864398,,,,,,,,
20100719,1738.45,498.88,226075042,,,,,,,,
20100720,1731.95,498.49,227805911,,,,,,,,
20100721,1736.77,499.72,227711341,,,,,,,,
20100722,1748.78,496.73,225375650,,,,,,,,
20100723,1735.53,484.72,226041149,,,,,,,,
20100726,1758.06,483.69,226914984,,,,,,,,
20100727,1769.07,488.14,227521460,,,,,,,,
20100728,1768.31,487.74,226444231,,,,,,,,
20100729,1773.47,486.75,228694695,,,,,,,,
20100730,1770.88,482.56,230712105,,,,,,,,
20100802,1759.33,481.45,229529459,,,,,,,,
20100803,1782.27,481.98,231079400,,,,,,,,
20100804,1790.6,481.94,232168174,,,,,,,,
20100805,1789.26,479.59,233347748,,,,,,,,
20100806,1783.86,476.47,236616843,,,,,,,,
20100809,1783.83,478.47,238108125,,,,,,,,
20100810,1790.17,483.87,235220269,,,,,,,,
20100811,1781.13,482.16,232474565,,,,,,,,
20100812,1758.19,475.14,230702328,,,,,,,,
20100813,1721.75,470.98,233000399,,,,,,,,
20100816,1746.24,477.17,231378541,,,,,,,,
20100817,1743.31,476.08,229831412,,,,,,,,
20100818,1755.03,477.65,230920403,,,,,,,,
20100819,1761.99,478.33,236070001,,,,,,,,
20100820,1779.64,480.77,234838496,,,,,,,,
20100823,1775.54,480.38,233701117,,,,,,,,
20100824,1767.71,477.14,231500388,,,,,,,,
20100825,1760.53,474.97,229744432,,,,,,,,
20100826,1734.79,467.81,227917867,,,,,,,,
20100827,1729.76,464.53,229757890,,,,,,,,
20100830,1729.56,461.52,232131623,,,,,,,,
20100831,1760.13,466.09,232719617,,,,,,,,
20100901,1742.75,464.71,234420135,,,,,,,,
20100902,1764.69,469.75,234136594,,,,,,,,
20100903,1775.73,473,233762908,,,,,,,,
20100906,1780.02,478.3,235177955,,,,,,,,
20100907,1792.42,482.82,234218697,,,,,,,,
20100908,1787.74,480.2,233160334,,,,,,,,
20100909,1779.22,478.6,233539347,,,,,,,,
20100910,1784.36,481.86,238305075,,,,,,,,
20100913,1802.58,484.48,238501733,,,,,,,,
20100914,1818.86,483.49,236724180,,,,,,,,
20100915,1815.25,481.79,235971136,,,,,,,,
20100916,1823.88,481.28,238625347,,,,,,,,
20100917,1811.85,480.62,238928150,,,,,,,,
20100920,1827.35,483.25,238313699,,,,,,,,
20100924,1832.63,483.83,240720508,,,,,,,,
20100927,1846.6,485.15,240498402,,,,,,,,
20100928,1860.83,486.29,240856521,,,,,,,,
20100929,1855.97,487.74,242566856,,,,,,,,
20100930,1866.45,489.61,242829890,,,,,,,,
20101001,1872.81,492.75,243826809,,,,,,,,
20101004,1876.73,495.06,245409945,,,,,,,,
20101005,1879.29,493.78,244771698,,,,,,,,
20101006,1878.94,493.55,245947544,,,,,,,,
20101007,1903.95,497.33,246143174,,,,,,,,
20101008,1900.85,496.14,247099775,,,,,,,,
20101011,1897.07,497.08,250924820,,,,,,,,
20101012,1889.91,496.8,249836487,,,,,,,,
20101013,1868.04,494.08,251821584,,,,,,,,
20101014,1876.15,499.12,254048613,,,,,,,,
20101015,1899.76,504.59,255057850,,,,,,,,
20101018,1902.29,509.59,256560006,,,,,,,,
20101019,1875.42,516.19,257885789,,,,,,,,
20101020,1857.32,514.59,260192535,,,,,,,,
20101021,1870.44,520.21,260705732,,,,,,,,
20101022,1874.69,522.66,262051968,,,,,,,,
20101025,1897.31,523.12,264999751,,,,,,,,
20101026,1915.71,525.86,268133462,,,,,,,,
20101027,1919.41,526.64,270667788,,,,,,,,
20101028,1909.54,528.59,273322622,,,,,,,,
20101029,1907.87,527.36,273360695,,,,,,,,
20101101,1882.95,526.45,279144892,,,,,,,,
20101102,1914.74,527.98,278091399,,,,,,,,
20101103,1918.04,523.93,276165010,,,,,,,,
20101104,1935.97,525.89,275493988,,,,,,,,
20101105,1942.5,531.53,275070223,,,,,,,,
20101108,1938.96,528.66,273217740,,,,,,,,
20101109,1942.41,528.47,272423631,,,,,,,,
20101110,1947.46,526.93,270798158,,,,,,,,
20101111,1967.85,528.27,271906093,,,,,,,,
20101112,1914.73,524.05,265634489,,,,,,,,
20101115,1913.12,509.35,265264600,,,,,,,,
20101116,1913.81,504.83,260950196,,,,,,,,
20101117,1899.13,503.04,260583705,,,,,,,,
20101118,1897.11,505.74,265166643,,,,,,,,
20101119,1927.86,514.13,265983948,,,,,,,,
20101122,1940.96,517.04,265768921,,,,,,,,
20101123,1944.34,515.98,263909639,,,,,,,,
20101124,1928.94,511.58,259816221,,,,,,,,
20101125,1925.98,505.32,261390615,,,,,,,,
20101126,1927.68,508.28,258759685,,,,,,,,
20101129,1901.8,493.56,259176950,,,,,,,,
20101130,1895.54,494.33,259492666,,,,,,,,
20101201,1904.63,498.39,261428841,,,,,,,,
20101202,1929.32,502.48,263471561,,,,,,,,
20101203,1950.26,505.94,264671249,,,,,,,,
20101206,1957.26,502.13,269691163,,,,,,,,
20101207,1953.64,502.54,266302320,,,,,,,,
20101208,1962.52,504.49,267223195,,,,,,,,
20101209,1955.72,502.8,267071950,,,,,,,,
20101210,1988.96,506.45,268115563,,,,,,,,
20101213,1986.14,509.2,270671785,,,,,,,,
20101214,1996.59,513.41,271623258,,,,,,,,
20101215,2009.05,515,272062906,,,,,,,,
20101216,2017.48,514.69,272144053,,,,,,,,
20101217,2009.24,511.71,270317223,,,,,,,,
20101220,2026.3,510.74,266626595,,,,,,,,
20101221,2020.28,497.95,269478770,,,,,,,,
20101222,2037.09,506.67,267214738,,,,,,,,
20101223,2038.11,505.01,267642938,,,,,,,,
20101224,2037.53,502.39,269425725,,,,,,,,
20101227,2029.6,499.63,272556891,,,,,,,,
20101228,2022.19,496.68,271331357,,,,,,,,
20101229,2033.32,494.95,272123539,,,,,,,,
20101230,2043.49,502.31,274957897,,,,,,,,
20110103,2051,510.69,276183051,,,,,,,,
20110104,2070.08,518.05,277155109,,,,,,,,
20110105,2085.14,521.35,275567578,,,,,,,,
20110106,2082.55,523.81,276234156,,,,,,,,
20110107,2077.61,527.64,277418141,,,,,,,,
20110110,2086.2,530.84,280900783,,,,,,,,
20110111,2080.81,533.98,281839758,,,,,,,,
20110112,2088.32,533.67,281105892,,,,,,,,
20110113,2094.95,535.43,281005189,,,,,,,,
20110114,2089.48,534.27,280117106,,,,,,,,
20110117,2108.17,535.2,280160523,,,,,,,,
20110118,2099.85,533.01,278442740,,,,,,,,
20110119,2096.48,529.02,278309326,,,,,,,,
20110120,2115.69,532.97,279029774,,,,,,,,
20110121,2106.66,533.36,276407628,,,,,,,,
20110124,2069.92,525.75,276490206,,,,,,,,
20110125,2082.16,527.09,276635078,,,,,,,,
20110126,2086.67,522.96,279349290,,,,,,,,
20110127,2110.46,524.71,279271945,,,,,,,,
20110128,2115.01,528.63,277097960,,,,,,,,
20110131,2107.87,527.46,276769893,,,,,,,,
20110201,2069.73,521.38,280736060,,,,,,,,
20110207,2072.03,524.5,283113097,,,,,,,,
20110208,2081.74,531.09,283445101,,,,,,,,
20110209,2069.7,531.47,280863204,,,,,,,,
20110210,2045.58,525.74,279130794,,,,,,,,
20110211,2008.5,522.7,278874650,,,,,,,,
20110214,1977.19,517.73,277506659,,,,,,,,
20110215,2014.59,520.35,276271984,,,,,,,,
20110216,2010.52,520.88,277568990,,,,,,,,
20110217,1989.11,520.08,271514391,,,,,,,,
20110218,1977.22,511.08,276681303,,,,,,,,
20110221,2013.14,518.55,276195990,,,,,,,,
20110222,2005.3,520.59,273340950,,,,,,,,
20110223,1969.92,512.06,273274774,,,,,,,,
20110224,1961.63,507.16,274563306,,,,,,,,
20110225,1949.88,501.11,277729183,,,,,,,,
20110228,1963.43,509.33,273759924,,,,,,,,
20110302,1939.3,504.46,272271176,,,,,,,,
20110303,1928.24,503.46,276558159,,,,,,,,
20110304,1970.66,510.94,279364447,,,,,,,,
20110307,2004.68,518.79,280635315,,,,,,,,
20110308,1980.27,518.77,280156981,,,,,,,,
20110309,1996.32,524.99,281067732,,,,,,,,
20110310,2001.47,522.7,280824486,,,,,,,,
20110311,1981.58,522.17,279514824,,,,,,,,
20110314,1955.54,518.55,275685617,,,,,,,,
20110315,1971.23,502.98,271342833,,,,,,,,
20110316,1923.92,489.44,274967962,,,,,,,,
20110317,1957.97,492.36,273826695,,,,,,,,
20110318,1959.03,487.81,277010115,,,,,,,,
20110321,1981.13,494.79,281108341,,,,,,,,
20110322,2003.42,506.53,279601590,,,,,,,,
20110323,2013.66,507.8,281055057,,,,,,,,
20110324,2012.18,510.17,283437874,,,,,,,,
20110325,2036.78,513.7,285851252,,,,,,,,
20110328,2054.04,514.57,285489519,,,,,,,,
20110329,2056.39,512.74,288279027,,,,,,,,
20110330,2072.13,514.19,291631129,,,,,,,,
20110331,2091.38,520.21,290118342,,,,,,,,
20110401,2106.7,525.42,291374848,,,,,,,,
20110404,2121.01,532.06,297418318,,,,,,,,
20110405,2115.87,534.9,300779836,,,,,,,,
20110406,2130.43,537.66,303572075,,,,,,,,
20110407,2126.71,533.98,305626312,,,,,,,,
20110408,2122.14,534.97,306924684,,,,,,,,
20110411,2127.97,534.2,306894491,,,,,,,,
20110412,2122.39,533.11,301185539,,,,,,,,
20110413,2089.4,525.11,299440900,,,,,,,,
20110414,2121.92,528.7,302399419,,,,,,,,
20110415,2141.06,531.47,305704521,,,,,,,,
20110418,2140.5,534.58,306404009,,,,,,,,
20110419,2137.72,528.52,308102213,,,,,,,,
20110420,2122.68,526.62,311977679,,,,,,,,
20110421,2169.91,532.25,308013848,,,,,,,,
20110422,2198.54,529.58,308119023,,,,,,,,
20110425,2197.82,525.26,307252981,,,,,,,,
20110426,2216,528.6,304006531,,,,,,,,
20110427,2206.3,521.68,304011685,,,,,,,,
20110428,2206.7,518.39,304179231,,,,,,,,
20110429,2208.35,514.67,304305915,,,,,,,,
20110502,2192.36,511,311008195,,,,,,,,
20110503,2228.96,516.76,309992421,,,,,,,,
20110504,2200.73,512.51,309149934,,,,,,,,
20110506,2180.64,510.53,307841153,,,,,,,,
20110509,2147.45,506.42,306508516,,,,,,,,
20110511,2139.17,504.37,308628192,,,,,,,,
20110512,2166.63,505.18,310286080,,,,,,,,
20110513,2122.65,504.46,308830803,,,,,,,,
20110516,2120.08,507.28,308837083,,,,,,,,
20110517,2104.18,506.07,308080085,,,,,,,,
20110518,2102.41,501.72,305511214,,,,,,,,
20110519,2135.78,498.94,299998919,,,,,,,,
20110520,2095.51,487.03,301249434,,,,,,,,
20110523,2111.5,486.24,297317958,,,,,,,,
20110524,2055.71,472.94,299772316,,,,,,,,
20110525,2061.76,474.32,295275084,,,,,,,,
20110526,2035.87,471.23,297536832,,,,,,,,
20110527,2091.91,479.96,298548751,,,,,,,,
20110530,2100.24,483.22,301340291,,,,,,,,
20110531,2093.79,480.52,302079086,,,,,,,,
20110601,2142.47,484.54,301350970,,,,,,,,
20110602,2141.34,483.23,297539991,,,,,,,,
20110603,2114.2,477.83,297255199,,,,,,,,
20110607,2113.47,476.1,294268486,,,,,,,,
20110608,2099.71,472.8,292934162,,,,,,,,
20110609,2083.35,469.15,297606048,,,,,,,,
20110610,2071.42,473.47,296339062,,,,,,,,
20110613,2046.67,466.91,291297120,,,,,,,,
20110614,2048.74,458.15,292410005,,,,,,,,
20110615,2076.83,462.29,292776969,,,,,,,,
20110616,2086.53,464.83,295477188,,,,,,,,
20110617,2046.63,460.54,296234646,,,,,,,,
20110620,2031.93,459.33,299039348,,,,,,,,
20110621,2019.65,457.23,302388437,,,,,,,,
20110622,2048.17,459.57,309493323,,,,,,,,
